,market,funding_total_usd,region,city,funding_rounds,Founding_year,first_funding_year,last_funding_year,first_funding_gap,last_funding_gap,first_last_funding_gap,success
41275,1,800000.0,104,449,1,2010.0,2012.0,2012,2.0,2.0,0.0,0
41286,309,23037230.0,11,38,2,0.0,2006.0,2009,0.0,0.0,3.0,1
41295,79,3500000.0,104,449,2,2005.0,2005.0,2006,0.0,1.0,1.0,1
41334,148,2972000.0,132,555,2,1981.0,2009.0,2013,28.0,32.0,4.0,0
41352,79,550000.0,104,449,1,2009.0,2010.0,2010,1.0,1.0,0.0,1
41353,363,34000000.0,131,570,1,0.0,2009.0,2009,0.0,0.0,0.0,0
41368,193,800000.0,131,569,2,2012.0,2013.0,2013,1.0,1.0,0.0,0
41370,79,4650000.0,159,670,2,1998.0,2001.0,2002,3.0,4.0,1.0,1
41375,79,11300000.0,17,74,3,2010.0,2006.0,2010,-4.0,0.0,4.0,0
41378,192,4500000.0,131,569,2,2012.0,2012.0,2013,0.0,1.0,1.0,1
41381,301,350000.0,36,167,1,2008.0,2008.0,2008,0.0,0.0,0.0,0
41383,301,2000000.0,87,408,1,2004.0,2010.0,2010,6.0,6.0,0.0,0
41386,148,300000.0,104,449,1,2011.0,2011.0,2011,0.0,0.0,0.0,0
41387,1,1486851.0,131,569,3,2008.0,2008.0,2010,0.0,2.0,2.0,0
41401,212,50000.0,131,569,1,2013.0,2012.0,2012,-1.0,-1.0,0.0,0
41451,284,2000000.0,131,569,2,2005.0,2006.0,2007,1.0,2.0,1.0,0
41454,63,1000000.0,105,356,1,1989.0,2014.0,2014,25.0,25.0,0.0,1
41469,12,15599906.0,140,593,6,2002.0,2009.0,2011,7.0,9.0,2.0,1
41476,309,0.0,78,193,1,1995.0,2001.0,2001,6.0,6.0,0.0,1
41478,309,5000000.0,11,38,1,1998.0,2005.0,2005,7.0,7.0,0.0,0
41481,309,70500000.0,131,101,3,1998.0,2000.0,2006,2.0,8.0,6.0,1
41495,298,18000.0,145,625,1,2012.0,2013.0,2013,1.0,1.0,0.0,0
41498,50,19700000.0,140,593,6,2007.0,2009.0,2014,2.0,7.0,5.0,1
41507,29,20000000.0,159,544,1,2006.0,2006.0,2006,0.0,0.0,0.0,1
41515,289,26200000.0,109,326,3,2001.0,2007.0,2009,6.0,8.0,2.0,1
41531,309,7341000.0,140,593,4,0.0,2008.0,2010,0.0,0.0,2.0,1
41542,309,4500000.0,159,621,1,2003.0,2005.0,2005,2.0,2.0,0.0,1
41552,115,2350000.0,131,580,1,2008.0,2008.0,2008,0.0,0.0,0.0,1
41562,29,23500000.0,17,671,2,2005.0,2008.0,2012,3.0,7.0,4.0,0
41567,289,10500000.0,131,624,1,0.0,2010.0,2010,0.0,0.0,0.0,0
41585,210,2710000.0,148,628,1,1987.0,2009.0,2009,22.0,22.0,0.0,1
41589,198,19999999.0,131,242,2,2008.0,2012.0,2012,4.0,4.0,0.0,1
41593,29,3500000.0,17,393,1,0.0,2012.0,2012,0.0,0.0,0.0,0
41649,264,5750000.0,5,12,1,2000.0,2005.0,2005,5.0,5.0,0.0,0
41656,148,3800000.0,13,481,1,0.0,2011.0,2011,0.0,0.0,0.0,0
41676,79,4000000.0,17,74,1,0.0,2006.0,2006,0.0,0.0,0.0,1
41686,309,4580000.0,63,635,1,2011.0,2014.0,2014,3.0,3.0,0.0,0
41710,309,0.0,131,486,1,1997.0,2001.0,2001,4.0,4.0,0.0,1
41713,1,19000000.0,104,449,2,0.0,2006.0,2007,0.0,0.0,1.0,1
41724,283,0.0,104,449,1,2009.0,2009.0,2009,0.0,0.0,0.0,0
41750,231,50000.0,131,570,1,2009.0,2010.0,2010,1.0,1.0,0.0,0
41753,309,281312.0,38,177,1,2011.0,2011.0,2011,0.0,0.0,0.0,0
41755,1,13550000.0,104,449,4,2007.0,2010.0,2013,3.0,6.0,3.0,1
41762,264,0.0,61,288,1,2008.0,2008.0,2008,0.0,0.0,0.0,0
41784,123,0.0,79,362,1,2012.0,2012.0,2012,0.0,0.0,0.0,0
41806,83,2020593.0,117,592,2,2009.0,2012.0,2012,3.0,3.0,0.0,0
41828,270,3200000.0,131,569,2,2011.0,2013.0,2013,2.0,2.0,0.0,1
41841,270,2700000.0,140,593,1,2006.0,2009.0,2009,3.0,3.0,0.0,1
41849,29,78750000.0,17,99,3,2004.0,2005.0,2010,1.0,6.0,5.0,1
41850,29,21000000.0,131,565,2,0.0,2005.0,2007,0.0,0.0,2.0,0
41851,309,7070000.0,112,69,1,0.0,2005.0,2005,0.0,0.0,0.0,1
41855,208,0.0,131,432,1,2010.0,2010.0,2010,0.0,0.0,0.0,0
41867,208,5500000.0,131,573,1,2004.0,2006.0,2006,2.0,2.0,0.0,0
41870,146,0.0,104,449,2,2012.0,2012.0,2013,0.0,1.0,1.0,0
41873,208,3000000.0,17,99,1,2010.0,2012.0,2012,2.0,2.0,0.0,1
41878,29,10315800.0,131,610,1,0.0,2012.0,2012,0.0,0.0,0.0,1
41883,309,1670000.0,140,593,1,2000.0,2011.0,2011,11.0,11.0,0.0,1
41888,29,5000311.0,105,421,3,1981.0,2009.0,2014,28.0,33.0,5.0,0
41899,264,300000.0,104,89,1,2008.0,2010.0,2010,2.0,2.0,0.0,0
41911,132,1500000.0,131,432,1,2006.0,2006.0,2006,0.0,0.0,0.0,0
41936,137,5038868.0,30,139,4,2009.0,2010.0,2012,1.0,3.0,2.0,1
41943,210,2500000.0,131,573,1,0.0,2007.0,2007,0.0,0.0,0.0,1
41949,210,11700000.0,104,449,2,2012.0,2013.0,2013,1.0,1.0,0.0,1
41954,1,0.0,131,569,1,0.0,2011.0,2011,0.0,0.0,0.0,1
41962,29,2460000.0,140,52,4,1999.0,2009.0,2010,10.0,11.0,1.0,0
41963,210,0.0,131,194,1,2011.0,2012.0,2012,1.0,1.0,0.0,0
41967,210,5000000.0,137,567,2,2008.0,2007.0,2008,-1.0,0.0,1.0,0
41969,211,550000.0,6,452,2,0.0,2011.0,2012,0.0,0.0,1.0,1
41975,373,0.0,133,140,1,2009.0,2009.0,2009,0.0,0.0,0.0,1
41981,207,2293122.0,136,563,2,2009.0,2010.0,2011,1.0,2.0,1.0,1
41991,211,785000.0,79,583,2,2012.0,2012.0,2013,0.0,1.0,1.0,0
41994,78,750000.0,110,479,1,2013.0,2013.0,2013,0.0,0.0,0.0,0
42002,85,600000.0,131,569,2,2012.0,2012.0,2013,0.0,1.0,1.0,1
42003,105,0.0,131,398,3,2010.0,2011.0,2012,1.0,2.0,1.0,0
42006,226,17991299.0,38,177,3,2007.0,2008.0,2011,1.0,4.0,3.0,1
42007,12,2800000.0,131,486,4,2008.0,2008.0,2008,0.0,0.0,0.0,1
42021,29,2500000.0,137,107,1,2005.0,2009.0,2009,4.0,4.0,0.0,0
42022,29,3728379.0,137,567,1,2002.0,2009.0,2009,7.0,7.0,0.0,1
42026,1,12800000.0,131,575,2,0.0,2007.0,2009,0.0,0.0,2.0,1
42066,154,0.0,17,74,1,2009.0,2011.0,2011,2.0,2.0,0.0,0
42069,102,500000.0,131,569,1,2012.0,2012.0,2012,0.0,0.0,0.0,0
42070,70,3050000.0,131,569,2,2011.0,2012.0,2013,1.0,2.0,1.0,1
42071,284,300000.0,104,449,1,2007.0,2007.0,2007,0.0,0.0,0.0,0
42072,198,5847043.0,104,449,1,2009.0,2010.0,2010,1.0,1.0,0.0,1
42073,79,3000000.0,131,432,1,2010.0,2010.0,2010,0.0,0.0,0.0,1
42075,154,25000.0,136,563,1,2009.0,2009.0,2009,0.0,0.0,0.0,0
42078,210,33000000.0,17,0,5,2001.0,2004.0,2010,3.0,9.0,6.0,1
42129,105,10600000.0,30,204,2,0.0,1999.0,2000,0.0,0.0,1.0,1
42139,105,3450000.0,140,593,3,2007.0,2007.0,2009,0.0,2.0,2.0,1
42144,309,12000000.0,131,569,1,1997.0,2002.0,2002,5.0,5.0,0.0,1
42171,79,80000.0,135,340,1,2006.0,2007.0,2007,1.0,1.0,0.0,0
42186,309,60000.0,131,468,2,2011.0,2011.0,2013,0.0,2.0,2.0,0
42195,145,7760000.0,79,362,5,2005.0,2007.0,2011,2.0,6.0,4.0,1
42211,145,42352200.0,116,222,1,0.0,2010.0,2010,0.0,0.0,0.0,0
42242,301,4800000.0,131,569,1,0.0,2007.0,2007,0.0,0.0,0.0,0
42269,289,62600000.0,99,492,5,2001.0,2002.0,2009,1.0,8.0,7.0,1
42272,210,600000.0,79,362,2,2010.0,2010.0,2010,0.0,0.0,0.0,0
42286,289,10000000.0,131,101,1,2000.0,2006.0,2006,6.0,6.0,0.0,1
42287,363,300000.0,138,579,1,0.0,2009.0,2009,0.0,0.0,0.0,0
42290,210,150450000.0,13,24,11,1987.0,2004.0,2013,17.0,26.0,9.0,1
42296,208,4900000.0,79,583,2,2004.0,2006.0,2008,2.0,4.0,2.0,0
42298,289,35000000.0,131,624,2,2004.0,2005.0,2007,1.0,3.0,2.0,1
42314,309,0.0,131,101,4,1998.0,1998.0,2000,0.0,2.0,2.0,0
42323,368,48260819.0,117,592,4,2000.0,2008.0,2010,8.0,10.0,2.0,1
42324,309,8628852.0,131,569,2,1998.0,2009.0,2010,11.0,12.0,1.0,1
42325,350,54321090.0,133,443,1,1998.0,2012.0,2012,14.0,14.0,0.0,1
42346,210,6000000.0,131,432,1,1999.0,1999.0,1999,0.0,0.0,0.0,1
42349,79,3700000.0,131,486,2,2010.0,2010.0,2012,0.0,2.0,2.0,1
42353,79,0.0,107,476,1,2008.0,2008.0,2008,0.0,0.0,0.0,0
42366,363,7858472.0,148,628,3,2006.0,2006.0,2010,0.0,4.0,4.0,1
42368,79,95000000.0,131,624,3,0.0,2005.0,2007,0.0,0.0,2.0,0
42371,363,43500000.0,104,449,1,2000.0,2009.0,2009,9.0,9.0,0.0,1
42375,115,1500000.0,131,570,1,2013.0,2013.0,2013,0.0,0.0,0.0,0
42380,270,18000.0,17,74,1,2009.0,2009.0,2009,0.0,0.0,0.0,0
42418,105,4820000.0,17,137,4,2009.0,2009.0,2011,0.0,2.0,2.0,1
42422,309,3900000.0,11,38,1,1995.0,2005.0,2005,10.0,10.0,0.0,1
42425,309,10451998.0,131,580,1,1997.0,2010.0,2010,13.0,13.0,0.0,1
42426,289,19000000.0,137,107,3,2006.0,2011.0,2014,5.0,8.0,3.0,0
42436,1,5800000.0,131,573,2,0.0,2007.0,2009,0.0,0.0,2.0,1
42446,289,63047100.0,131,570,4,2000.0,2006.0,2010,6.0,10.0,4.0,1
42447,309,10400000.0,140,593,2,2002.0,2005.0,2009,3.0,7.0,4.0,0
42456,29,83000000.0,131,87,2,2002.0,2005.0,2007,3.0,5.0,2.0,1
42470,47,1200000000.0,104,449,1,0.0,2010.0,2010,0.0,0.0,0.0,1
42472,309,28999999.0,131,569,3,2003.0,2006.0,2009,3.0,6.0,3.0,1
42486,309,2100000.0,159,219,1,0.0,2012.0,2012,0.0,0.0,0.0,0
42517,309,7500000.0,93,416,1,1983.0,2005.0,2005,22.0,22.0,0.0,1
42530,47,9168528.0,30,139,2,0.0,2008.0,2010,0.0,0.0,2.0,1
42560,208,0.0,140,528,1,2005.0,2005.0,2005,0.0,0.0,0.0,1
42574,29,2132250.0,93,506,2,0.0,2010.0,2011,0.0,0.0,1.0,0
42583,46,4200000.0,131,569,1,2011.0,2011.0,2011,0.0,0.0,0.0,0
42588,137,0.0,159,186,1,1998.0,2000.0,2000,2.0,2.0,0.0,1
42649,5,108900000.0,131,569,4,2006.0,2007.0,2012,1.0,6.0,5.0,1
42662,295,1050000.0,148,628,3,2012.0,2012.0,2013,0.0,1.0,1.0,0
42669,305,63500.0,43,304,2,2010.0,2010.0,2010,0.0,0.0,0.0,0
42675,277,25609989.0,17,602,4,2005.0,2008.0,2012,3.0,7.0,4.0,1
42676,12,3344209.0,104,449,2,2010.0,2011.0,2012,1.0,2.0,1.0,1
42693,115,34085228.0,131,432,4,2004.0,2005.0,2009,1.0,5.0,4.0,1
42696,264,69300000.0,104,449,7,1999.0,2000.0,2008,1.0,9.0,8.0,1
42744,266,37000000.0,104,449,5,2005.0,2005.0,2010,0.0,5.0,5.0,1
42780,270,250000.0,131,569,1,2010.0,2011.0,2011,1.0,1.0,0.0,0
42798,145,3401361.0,159,58,1,0.0,2014.0,2014,0.0,0.0,0.0,0
42852,79,7300000.0,30,139,2,0.0,2007.0,2008,0.0,0.0,1.0,0
42879,79,350000.0,104,449,3,0.0,2010.0,2011,0.0,0.0,1.0,1
42892,154,1500000.0,38,331,2,2007.0,2007.0,2008,0.0,1.0,1.0,0
42929,224,0.0,116,376,1,2012.0,2012.0,2012,0.0,0.0,0.0,0
42970,126,30000000.0,104,449,1,2000.0,2007.0,2007,7.0,7.0,0.0,1
42971,45,0.0,108,524,1,2007.0,2007.0,2007,0.0,0.0,0.0,0
42980,137,8000000.0,140,593,1,2000.0,2006.0,2006,6.0,6.0,0.0,1
42989,29,348000.0,137,567,1,0.0,2014.0,2014,0.0,0.0,0.0,0
43004,29,12000000.0,104,449,1,0.0,2009.0,2009,0.0,0.0,0.0,0
43024,146,3508462.0,118,499,2,2006.0,2009.0,2011,3.0,5.0,2.0,0
43047,256,0.0,112,682,1,2010.0,2010.0,2010,0.0,0.0,0.0,0
43060,309,3685000.0,131,569,2,2009.0,2008.0,2009,-1.0,0.0,1.0,1
43064,267,31000000.0,17,99,2,0.0,2005.0,2006,0.0,0.0,1.0,1
43065,309,12999977.0,116,181,2,2009.0,2011.0,2013,2.0,4.0,2.0,1
43067,25,4200010.0,131,432,2,2010.0,2012.0,2013,2.0,3.0,1.0,1
43068,126,90000000.0,36,232,2,2001.0,2005.0,2010,4.0,9.0,5.0,0
43087,115,532000.0,140,593,2,2010.0,2010.0,2011,0.0,1.0,1.0,1
43094,1,1630000.0,104,449,2,2011.0,2011.0,2011,0.0,0.0,0.0,1
43096,128,27500000.0,30,139,2,0.0,2000.0,2004,0.0,0.0,4.0,1
43111,1,8000000.0,17,74,2,0.0,2005.0,2006,0.0,0.0,1.0,1
43113,29,25000000.0,87,372,1,1993.0,2007.0,2007,14.0,14.0,0.0,1
43124,250,2750000.0,131,486,1,2010.0,2012.0,2012,2.0,2.0,0.0,1
43153,208,2000000.0,131,6,2,2008.0,2009.0,2009,1.0,1.0,0.0,1
43155,208,6300000.0,131,569,2,2008.0,2008.0,2010,0.0,2.0,2.0,1
43166,122,500000.0,116,708,1,2009.0,2009.0,2009,0.0,0.0,0.0,0
43175,325,13100000.0,104,449,1,2004.0,2012.0,2012,8.0,8.0,0.0,0
43192,105,10000.0,79,526,1,2011.0,2011.0,2011,0.0,0.0,0.0,0
43193,3,11540578.0,104,449,4,2010.0,2011.0,2013,1.0,3.0,2.0,1
43199,219,43500019.0,104,449,4,2004.0,2006.0,2010,2.0,6.0,4.0,1
43205,373,2000000.0,104,449,2,2007.0,2009.0,2010,2.0,3.0,1.0,0
43206,232,0.0,30,139,1,2012.0,2012.0,2012,0.0,0.0,0.0,1
43226,115,2000000.0,131,486,1,1985.0,2009.0,2009,24.0,24.0,0.0,1
43230,146,18038630.0,22,419,4,2002.0,2010.0,2012,8.0,10.0,2.0,1
43255,79,0.0,79,679,1,1976.0,1997.0,1997,21.0,21.0,0.0,1
43257,17,34000000.0,30,546,1,1992.0,2007.0,2007,15.0,15.0,0.0,1
43259,329,15000.0,17,74,1,0.0,2008.0,2008,0.0,0.0,0.0,0
43271,315,200000.0,131,432,1,2008.0,2008.0,2008,0.0,0.0,0.0,0
43289,115,18500000.0,140,52,2,0.0,2011.0,2012,0.0,0.0,1.0,1
43313,289,127522596.0,131,570,7,2004.0,2005.0,2012,1.0,8.0,7.0,1
43326,210,360000.0,17,99,1,2012.0,2013.0,2013,1.0,1.0,0.0,1
43328,1,425000.0,38,177,1,2011.0,2012.0,2012,1.0,1.0,0.0,0
43333,54,12400000.0,131,432,3,2005.0,2005.0,2009,0.0,4.0,4.0,1
43355,286,6549170.0,96,430,5,2008.0,2008.0,2012,0.0,4.0,4.0,0
43381,250,11200000.0,131,569,3,2005.0,2005.0,2008,0.0,3.0,3.0,1
43382,143,300000.0,131,486,2,2011.0,2011.0,2012,0.0,1.0,1.0,1
43383,138,0.0,131,624,1,2004.0,2008.0,2008,4.0,4.0,0.0,1
43398,47,45000000.0,131,573,4,2007.0,2007.0,2009,0.0,2.0,2.0,0
43403,12,3000000.0,30,139,1,2009.0,2010.0,2010,1.0,1.0,0.0,0
43406,9,350000.0,137,567,1,2009.0,2010.0,2010,1.0,1.0,0.0,0
43408,43,1000000.0,81,29,2,2014.0,2008.0,2008,-6.0,-6.0,0.0,0
43410,115,72000.0,135,518,2,2009.0,2009.0,2010,0.0,1.0,1.0,0
43413,79,0.0,140,593,1,2010.0,2008.0,2008,-2.0,-2.0,0.0,1
43441,224,18000.0,145,625,1,2010.0,2012.0,2012,2.0,2.0,0.0,0
43454,115,15000000.0,17,389,2,2002.0,2005.0,2006,3.0,4.0,1.0,0
43482,282,96200000.0,32,46,3,2003.0,2008.0,2013,5.0,10.0,5.0,1
43505,14,26000000.0,131,569,3,2007.0,2007.0,2010,0.0,3.0,3.0,1
43520,210,1700000.0,131,569,2,2012.0,2013.0,2013,1.0,1.0,0.0,0
43529,102,300000.0,79,362,1,2006.0,2006.0,2006,0.0,0.0,0.0,1
43541,148,0.0,131,486,1,0.0,2014.0,2014,0.0,0.0,0.0,0
43543,102,0.0,79,362,1,0.0,2013.0,2013,0.0,0.0,0.0,1
43564,301,0.0,131,569,2,2010.0,2010.0,2011,0.0,1.0,1.0,0
43567,226,3500000.0,17,99,1,2005.0,2006.0,2006,1.0,1.0,0.0,1
43576,309,11311711.0,59,252,1,2001.0,2010.0,2010,9.0,9.0,0.0,1
43581,205,31518531.0,137,567,3,2010.0,2012.0,2013,2.0,3.0,1.0,1
43585,115,2000000.0,131,569,1,2010.0,2010.0,2010,0.0,0.0,0.0,0
43589,115,16000000.0,131,580,2,0.0,2005.0,2006,0.0,0.0,1.0,1
43592,137,25000000.0,79,362,1,2013.0,2013.0,2013,0.0,0.0,0.0,0
43608,309,0.0,79,583,2,2007.0,2007.0,2008,0.0,1.0,1.0,1
43609,341,35200000.0,131,569,6,2007.0,2008.0,2012,1.0,5.0,4.0,1
43615,79,900001.0,104,449,1,2012.0,2013.0,2013,1.0,1.0,0.0,1
43617,362,584988.0,131,573,1,2010.0,2011.0,2011,1.0,1.0,0.0,1
43657,102,29500000.0,104,449,4,2009.0,2009.0,2012,0.0,3.0,3.0,0
43672,289,13150000.0,79,42,1,2003.0,2005.0,2005,2.0,2.0,0.0,1
43692,309,327218.0,118,470,2,1999.0,2009.0,2014,10.0,15.0,5.0,0
43698,372,5692160.0,104,449,4,2009.0,2010.0,2011,1.0,2.0,1.0,1
43731,102,3889364.0,131,569,3,2007.0,2008.0,2011,1.0,4.0,3.0,1
43736,330,250000.0,79,362,2,2010.0,2010.0,2011,0.0,1.0,1.0,0
43745,1,31700000.0,104,449,2,0.0,2009.0,2010,0.0,0.0,1.0,1
43756,115,5800000.0,122,517,2,2010.0,2011.0,2012,1.0,2.0,1.0,1
43774,216,9021221.0,38,177,4,2006.0,2007.0,2012,1.0,6.0,5.0,0
43789,115,36000000.0,131,573,2,0.0,2007.0,2009,0.0,0.0,2.0,1
43792,318,44925050.0,104,449,2,1999.0,2006.0,2013,7.0,14.0,7.0,1
43803,309,3500000.0,104,449,1,2012.0,2014.0,2014,2.0,2.0,0.0,0
43836,210,50000.0,131,569,1,2012.0,2012.0,2012,0.0,0.0,0.0,0
43847,128,15000000.0,104,449,1,2000.0,2005.0,2005,5.0,5.0,0.0,1
43856,79,300000.0,59,595,1,2006.0,2006.0,2006,0.0,0.0,0.0,0
43873,29,27000.0,135,518,1,2010.0,2010.0,2010,0.0,0.0,0.0,0
43877,309,36700000.0,28,127,8,0.0,2007.0,2014,0.0,0.0,7.0,1
43878,1,1200000.0,31,141,1,2009.0,2009.0,2009,0.0,0.0,0.0,0
43881,29,11042572.0,105,421,2,0.0,2009.0,2010,0.0,0.0,1.0,1
43912,29,6925600.0,14,45,2,0.0,2010.0,2010,0.0,0.0,0.0,0
43940,309,12050000.0,131,486,2,2004.0,2005.0,2007,1.0,3.0,2.0,0
43944,210,19540002.0,131,569,4,2007.0,2007.0,2010,0.0,3.0,3.0,1
43948,283,4100000.0,131,569,1,2007.0,2009.0,2009,2.0,2.0,0.0,1
43957,289,2729500.0,59,595,2,1988.0,2013.0,2013,25.0,25.0,0.0,0
43962,368,47500000.0,131,504,2,2002.0,2005.0,2006,3.0,4.0,1.0,1
43966,79,1700000.0,137,107,1,2003.0,2009.0,2009,6.0,6.0,0.0,1
43988,79,10000.0,161,697,1,2011.0,2013.0,2013,2.0,2.0,0.0,1
43989,156,0.0,104,449,2,1999.0,1999.0,2001,0.0,2.0,2.0,1
43994,336,100000.0,131,569,1,2012.0,2012.0,2012,0.0,0.0,0.0,0
43999,336,5600000.0,104,449,3,2007.0,2007.0,2009,0.0,2.0,2.0,1
44012,29,7000000.0,137,321,2,0.0,2008.0,2009,0.0,0.0,1.0,0
44015,363,8500000.0,131,575,1,2001.0,2005.0,2005,4.0,4.0,0.0,1
44017,336,30500000.0,104,449,3,2011.0,2003.0,2010,-8.0,-1.0,7.0,1
44060,301,230000.0,105,11,1,0.0,2011.0,2011,0.0,0.0,0.0,1
44088,210,125000.0,88,377,2,2011.0,2011.0,2012,0.0,1.0,1.0,1
44096,309,10000000.0,38,266,1,2001.0,2007.0,2007,6.0,6.0,0.0,1
44125,79,1500000.0,131,486,2,2009.0,2010.0,2010,1.0,1.0,0.0,0
44131,301,3050000.0,131,363,1,2003.0,2006.0,2006,3.0,3.0,0.0,1
44153,115,40100000.0,131,363,4,2000.0,2005.0,2009,5.0,9.0,4.0,1
44164,309,15100000.0,105,309,4,2004.0,2003.0,2007,-1.0,3.0,4.0,1
44172,210,7700000.0,131,573,2,2002.0,2008.0,2013,6.0,11.0,5.0,0
44184,29,28500000.0,131,398,2,2002.0,2006.0,2009,4.0,7.0,3.0,0
44200,156,0.0,17,453,1,2000.0,2000.0,2000,0.0,0.0,0.0,1
44205,336,1000000.0,104,449,1,2004.0,2006.0,2006,2.0,2.0,0.0,0
44208,79,50000.0,131,569,1,2013.0,2013.0,2013,0.0,0.0,0.0,1
44213,301,13100000.0,131,569,3,2006.0,2007.0,2010,1.0,4.0,3.0,1
44215,192,900000.0,104,449,4,2011.0,2011.0,2012,0.0,1.0,1.0,0
44216,115,5000000.0,104,449,1,0.0,2012.0,2012,0.0,0.0,0.0,0
44221,1,50000.0,104,449,1,2010.0,2011.0,2011,1.0,1.0,0.0,0
44244,154,0.0,56,264,1,2012.0,2012.0,2012,0.0,0.0,0.0,0
44260,165,1265.0,120,512,1,1997.0,2009.0,2009,12.0,12.0,0.0,1
44264,268,5000000.0,75,337,1,2000.0,2002.0,2002,2.0,2.0,0.0,1
44274,146,49325793.0,17,344,2,2004.0,2009.0,2011,5.0,7.0,2.0,1
44288,363,14400000.0,79,688,1,1998.0,2005.0,2005,7.0,7.0,0.0,1
44298,264,4999990.0,131,624,1,2000.0,2009.0,2009,9.0,9.0,0.0,1
44302,63,86000.0,73,606,1,1975.0,2013.0,2013,38.0,38.0,0.0,0
44305,29,25358200.0,137,567,3,1999.0,2012.0,2014,13.0,15.0,2.0,0
44313,284,18250000.0,131,432,2,2002.0,2005.0,2006,3.0,4.0,1.0,1
44318,208,0.0,79,362,1,0.0,2011.0,2011,0.0,0.0,0.0,0
44334,146,3000000.0,17,74,1,2010.0,2013.0,2013,3.0,3.0,0.0,1
44345,309,16700000.0,131,363,3,2004.0,2005.0,2008,1.0,4.0,3.0,1
44349,241,0.0,131,486,1,2009.0,2009.0,2009,0.0,0.0,0.0,0
44353,210,0.0,109,357,1,0.0,2005.0,2005,0.0,0.0,0.0,0
44362,309,4700000.0,159,670,2,2008.0,2005.0,2008,-3.0,0.0,3.0,1
44365,242,255100000.0,131,569,5,2004.0,2005.0,2013,1.0,9.0,8.0,1
44377,105,5833500.0,121,513,5,2009.0,2009.0,2013,0.0,4.0,4.0,0
44379,123,12444994.0,30,139,4,2009.0,2010.0,2011,1.0,2.0,1.0,1
44386,148,2000000.0,140,593,1,2007.0,2007.0,2007,0.0,0.0,0.0,0
44389,210,23500000.0,159,391,3,2003.0,2005.0,2009,2.0,6.0,4.0,1
44394,273,11000.0,140,315,2,2011.0,2011.0,2011,0.0,0.0,0.0,0
44398,301,4715000.0,131,486,3,2006.0,2006.0,2009,0.0,3.0,3.0,0
44401,286,25000000.0,131,486,4,2005.0,2005.0,2010,0.0,5.0,5.0,1
44404,23,10100000.0,17,74,2,2006.0,2006.0,2008,0.0,2.0,2.0,1
44407,286,1500000.0,131,580,2,2011.0,2011.0,2012,0.0,1.0,1.0,1
44408,307,0.0,131,530,1,2008.0,2011.0,2011,3.0,3.0,0.0,1
44415,78,5000000.0,11,38,1,2012.0,2013.0,2013,1.0,1.0,0.0,0
44423,8,3000000.0,131,233,1,2005.0,2009.0,2009,4.0,4.0,0.0,1
44435,79,0.0,79,583,1,2008.0,2008.0,2008,0.0,0.0,0.0,1
44456,346,90000.0,104,449,1,2009.0,2009.0,2009,0.0,0.0,0.0,0
44488,235,125250000.0,104,449,6,2007.0,2007.0,2012,0.0,5.0,5.0,1
44501,102,15100000.0,30,139,1,1997.0,1999.0,1999,2.0,2.0,0.0,1
44519,137,76600000.0,131,530,3,0.0,2005.0,2009,0.0,0.0,4.0,1
44521,20,10000000.0,44,484,1,0.0,2013.0,2013,0.0,0.0,0.0,0
44525,137,250000.0,30,139,2,0.0,2010.0,2011,0.0,0.0,1.0,0
44531,210,890000.0,104,449,2,2011.0,2011.0,2012,0.0,1.0,1.0,0
44543,275,25000.0,17,666,1,2009.0,2011.0,2011,2.0,2.0,0.0,0
44545,301,7000000.0,104,449,1,2011.0,2011.0,2011,0.0,0.0,0.0,0
44564,105,13500000.0,104,449,1,1998.0,2007.0,2007,9.0,9.0,0.0,1
44574,105,1800000.0,104,449,2,2010.0,2011.0,2013,1.0,3.0,2.0,0
44582,63,20000000.0,131,166,1,2000.0,2007.0,2007,7.0,7.0,0.0,1
44585,173,0.0,104,449,1,2009.0,2010.0,2010,1.0,1.0,0.0,0
44621,249,2600000.0,137,567,1,2009.0,2010.0,2010,1.0,1.0,0.0,1
44622,301,750000.0,11,38,1,2011.0,2012.0,2012,1.0,1.0,0.0,1
44634,1,65000.0,30,139,1,2008.0,2008.0,2008,0.0,0.0,0.0,0
44636,135,50000.0,104,449,1,2009.0,2009.0,2009,0.0,0.0,0.0,0
44642,121,275000.0,104,449,2,2009.0,2010.0,2011,1.0,2.0,1.0,0
44644,286,25000.0,159,534,1,2009.0,2009.0,2009,0.0,0.0,0.0,0
44656,115,19389775.0,17,440,5,2007.0,2009.0,2011,2.0,4.0,2.0,1
44661,137,32250000.0,79,596,2,0.0,2006.0,2007,0.0,0.0,1.0,1
44663,309,10500000.0,140,593,2,1999.0,2006.0,2010,7.0,11.0,4.0,1
44666,349,35000000.0,131,569,2,2007.0,2012.0,2013,5.0,6.0,1.0,1
44668,32,150000.0,135,561,1,2009.0,2009.0,2009,0.0,0.0,0.0,1
44670,102,500000.0,9,34,2,2010.0,2010.0,2011,0.0,1.0,1.0,0
44678,29,2148399.0,131,573,1,2005.0,2010.0,2010,5.0,5.0,0.0,0
44679,102,9500000.0,131,530,2,2006.0,2006.0,2008,0.0,2.0,2.0,1
44681,79,800000.0,131,569,1,2008.0,2008.0,2008,0.0,0.0,0.0,0
44684,79,25000.0,131,569,1,2009.0,2009.0,2009,0.0,0.0,0.0,0
44694,210,55350000.0,104,449,4,2006.0,2007.0,2010,1.0,4.0,3.0,1
